Continent,Species Distribution,Status,Order,FAMILY,Genus,Species,binomial,Unique ID,LogMass,Combined Mass (g),Comments: endangerment,Ref for Mass,IUCN status,Total Length,tail length,Ref for Length,comment,comment,trophic,ref for trophic,habitat mode
SA,Brazil_ Guianas_ Venezuela_ Trindad_ Colombia_ Ecuador_ peru_ Bolivia,extant,Chiroptera,Phyllostomidae,Sturnira,tildae,Sturnira tildae,SA_extant_Sturnira tildae,1.381,24.04,,153,,,,,,,Frug ,t3,volant
SA,Colombia_ Venezuela_ Guianas_ Ecuador_ peru_ Bolivia_ brazil,extant,Chiroptera,Phyllostomidae,Artibeus,obscurus,Artibeus obscurus,SA_extant_Artibeus obscurus,1.547,35.2,,153_ 235,,,,,,,Frug ,t3,volant
SA,Costa Rica_ Panama_ Venezuela_ Colombia_ Ecuador_ Peru_ Bolivia,extant,Chiroptera,Phyllostomidae,Anoura,cultrata,Anoura cultrata,SA_extant_Anoura cultrata,1.227,16.85,,153,,,,,,,Frug ,t3,volant
SA,Bolivia and Venezuela to Jalisco and Tamaulipas (Mexico)_ Arizona (USA)_ trinidad,extant,Chiroptera,Phyllostomidae,Artibeus,hartii,Artibeus hartii,SA_extant_Artibeus hartii,1.203,15.96,,153,,,,,,,Frug ,t3,volant
SA,S Mexico to SE Brazil_ Bolivia and Peru,extant,Chiroptera,Phyllostomidae,Phylloderma,stenops,Phylloderma stenops,SA_extant_Phylloderma stenops,1.73,53.675,,153,,,,,,,Frug ,t3,volant
SA,Venezuela_ N Colombia,extant,Chiroptera,Phyllostomidae,Artibeus,amplus,Artibeus amplus,SA_extant_Artibeus amplus,1.778,60,,153,,,,,,,Frug ,t3,volant
SA,E Panama_ Colombia_ Venezuela_ Guianas_ Amazonian Peru and Brazil,extant,Chiroptera,Phyllostomidae,Lionycteris,spurrelli,Lionycteris spurrelli,SA_extant_Lionycteris spurrelli,0.923,8.383,,153,,,,,,,Frug ,t3,volant
SA,Jalisco (Mexico) to NW Nicaragua_ Guyana,extant,Chiroptera,Phyllostomidae,Carollia,subrufa,Carollia subrufa,SA_extant_Carollia subrufa,1.193,15.59,,153,,,,,,,Frug ,t3,volant
SA,Guinanas_ Venezuela_ N Brazil,extant,Chiroptera,Phyllostomidae,Artibeus,cinereus,Artibeus cinereus,SA_extant_Artibeus cinereus,1.101,12.625,,153,,,,,,,Frug ,t3,volant
SA,Oaxaca and Veracruz (Mexico) to Bolivia and Guianas_ paraguay and SE Brazil,extant,Chiroptera,Phyllostomidae,Vampyressa,pusilla,Vampyressa pusilla,SA_extant_Vampyressa pusilla,0.936,8.629,,153,,,,,,,Frug ,t3,volant
SA,Guinanas_ Venezuela_ Colombia_ N Brazil_ Peru,extant,Chiroptera,Phyllostomidae,Artibeus,concolor,Artibeus concolor,SA_extant_Artibeus concolor,1.287,19.353,,153,,,,,,,Frug ,t3,volant
SA,Sinaloa (Mexico) to Columbia_ Venezuela_ Guyana and Surinam,extant,Chiroptera,Phyllostomidae,Choeroniscus,godmani,Choeroniscus godmani,SA_extant_Choeroniscus godmani,0.898,7.9,,153,,,,,,,Frug ,t3,volant
SA,panama to Amazonia Brazil_ Bolivia and Peru_ Trindad,extant,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,Chiroderma trinitatum,SA_extant_Chiroderma trinitatum,1.136,13.675,,153,,,,,,,Frug ,t3,volant
SA,Colombia to Venezuela_ peru and Bolivia_ amazonian Brazil,extant,Chiroptera,Phyllostomidae,Sphaeronycteris,toxophyllum,Sphaeronycteris toxophyllum,SA_extant_Sphaeronycteris toxophyllum,1.209,16.175,,153,,,,,,,Frug ,t3,volant
SA,Venezuela to Bolivia,extant,Chiroptera,Phyllostomidae,Sturnira,erythromos,Sturnira erythromos,SA_extant_Sturnira erythromos,1.179,15.1,,153,,,,,,,Frug ,t3,volant
SA,Amazonian Brazil_ Guianas_ Panama_ Venezuela_ Trinidad_ Bonaire Isl (Netherlands Antilles),extant,Chiroptera,Phyllostomidae,Ametrida,centurio,Ametrida centurio,SA_extant_Ametrida centurio,1.014,10.325,,153,,,,,,,Frug ,t3,volant
SA,Veracruz and Oaxaca (Mexico) to Peru_ Bolivia and Brazil_ Trinidad,extant,Chiroptera,Phyllostomidae,Uroderma,bilobatum,Uroderma bilobatum,SA_extant_Uroderma bilobatum,1.22,16.578,,153,,,,,,,Frug ,t3,volant
SA,Amazonian Brazil_ S Venezuela,extant,Chiroptera,Phyllostomidae,Scleronycteris,ega,Scleronycteris ega,SA_extant_Scleronycteris ega,1.69,49,,60,,,,,,,Frug ,t3,volant
SA,Sinaloa and Tamaulipas (Mexico) to Ecuador and Venezuela_ Trinidad and Tobago_ Greater and Lasser Antilles_ Amazonian Brazil (only if obscurus r planirostris is included in this species). Perhaps Florida keys as well,extant,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,SA_extant_Artibeus jamaicensis,1.625,42.174,,153,,,,,,,Frug ,t3,volant
SA,Peru_ Ecuador_ Colombia_ Venezuela_ perhaps Amazonian Brazil,extant,Chiroptera,Phyllostomidae,Sturnira,bidens,Sturnira bidens,SA_extant_Sturnira bidens,1.244,17.55,,153,,,,,,,Frug ,t3,volant
SA,Oaxaca_ veracruz and Yucatan Peninsula (Mexico) to Peru_ Bolivia_ Paraguay_ SE Brazil and Guianas_ Trinidad and Tobago_ Grenada (lesser Antilles)_ perhaps Jamaica_ N Lesser Antilles,extant,Chiroptera,Phyllostomidae,Carollia,perspicillata,Carollia perspicillata,SA_extant_Carollia perspicillata,1.276,18.889,,153,,,,,,,Frug ,t3,volant
SA,S Brazil_ paraguay,extant,Chiroptera,Phyllostomidae,Artibeus,fimbriatus,Artibeus fimbriatus,SA_extant_Artibeus fimbriatus,1.806,63.9,,153,,,,,,,Frug ,t3,volant
SA,Colombia_ Ecuador_ NW Venezuela_ Peru,extant,Chiroptera,Phyllostomidae,Sturnira,aratathomasi,Sturnira aratathomasi,SA_extant_Sturnira aratathomasi,1.687,48.63,,153,,,,,,,Frug ,t3,volant
SA,Peru_ S Colombia_ French Guiana,extant,Chiroptera,Phyllostomidae,Vampyressa,melissa,Vampyressa melissa,SA_extant_Vampyressa melissa,1.212,16.3,,153,,,,,,,Frug ,t3,volant
SA,Sinaloa and Tamaulipas (Mexico) to s Brazil_ N argentina and Bolivia_ Trinidad and Tobago_ s lesser Antilles_ Tres Marias Isls,extant,Chiroptera,Phyllostomidae,Artibeus,lituratus,Artibeus lituratus,SA_extant_Artibeus lituratus,1.781,60.326,,153,,,,,,,Frug ,t3,volant
SA,Colombia_ Ecuador_ Peru and Bolivia to Guianas and E Brazil,extant,Chiroptera,Phyllostomidae,Rhinophylla,pumilio,Rhinophylla pumilio,SA_extant_Rhinophylla pumilio,0.98,9.55,,153,,,,,,,Frug ,t3,volant
SA,Ecuador and Guyana to Sonora and Tamaulipas (Mexico),extant,Chiroptera,Phyllostomidae,Sturnira,ludovici,Sturnira ludovici,SA_extant_Sturnira ludovici,1.323,21.022,,153,,,,,,,Frug ,t3,volant
SA,Costa Rica to peru_ Bolivia and Amazonia Brazil_ Trinidad,extant,Chiroptera,Phyllostomidae,Mesophylla,macconnelli,Mesophylla macconnelli,SA_extant_Mesophylla macconnelli,0.84,6.92,,153,,,,,,,Frug ,t3,volant
SA,W Brazil_ Bolivia_ Ecador_ Peru,extant,Chiroptera,Phyllostomidae,Artibeus,anderseni,Artibeus anderseni,SA_extant_Artibeus anderseni,2.14,138,,153,,,,,,,Frug ,t3,volant
SA,Bolivia and Venezuela to Hidalgo and Chihuahua (Mexico),extant,Chiroptera,Phyllostomidae,Chiroderma,salvini,Chiroderma salvini,SA_extant_Chiroderma salvini,1.407,25.517,,153,,,,,,,Frug ,t3,volant
SA,Colombia and Venezuela_ south to N Argentina and east to E Brazil,extant,Chiroptera,Phyllostomidae,Artibeus,planirostris,Artibeus planirostris,SA_extant_Artibeus planirostris,1.672,47,,153,,,,,,,Frug ,t3,volant
SA,Guatemala and Belize to Boliva and Amazonian Brazil,extant,Chiroptera,Phyllostomidae,Lichonycteris,obscura,Lichonycteris obscura,SA_extant_Lichonycteris obscura,0.748,5.6,,153,,,,,,,Frug ,t3,volant
SA,Oaxaca and Veracruz (Mexico) to Guianas_ SE Brazil_ Paraguay_ N Argentina and Peru_ Trinidad_ Margarita Isl (Venezeula),extant,Chiroptera,Phyllostomidae,Phyllostomus,discolor,Phyllostomus discolor,SA_extant_Phyllostomus discolor,1.57,37.187,,153,,,,,,,Frug ,t3,volant
SA,San Luis Potosi (Mexico) to Peru_ Bolivia and E Brazil,extant,Chiroptera,Phyllostomidae,Carollia,brevicauda,Carollia brevicauda,SA_extant_Carollia brevicauda,1.158,14.4,,153,,,,,,,Frug ,t3,volant
SA,Venezuela to Tamaulipas and Sinaloa (Mexico)_ Trinidad and Tabago,extant,Chiroptera,Phyllostomidae,Centurio,senex,Centurio senex,SA_extant_Centurio senex,1.329,21.325,,153,,,,,,,Frug ,t3,volant
SA,Honduras to W Panama_ also a record from W Colombia,extant,Chiroptera,Phyllostomidae,Ectophylla,alba,Ectophylla alba,SA_extant_Ectophylla alba,0.76,5.755,,153,,,,,,,Frug ,t3,volant
SA,Veracruz and Sinaloa (Mexico) to Ecuador and Guyana,extant,Chiroptera,Phyllostomidae,Artibeus,phaeotis,Artibeus phaeotis,SA_extant_Artibeus phaeotis,1.064,11.588,,153,,,,,,,Frug ,t3,volant
SA,Curacao_ Bonaire and Aruba (Netherlands Antilles)_ NE Colombia_ N Venezuela (inc. Margarita Isl)_ El Salvador to Arizona and New Mexico (USA),extant,Chiroptera,Phyllostomidae,Leptonycteris,curasoae,Leptonycteris curasoae,SA_extant_Leptonycteris curasoae,1.37,23.418,,153,,,,,,,Frug ,t3,volant
SA,Michoacan (Mexico) to Venezuela_ Peru_ Bolivia and Brazil,extant,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,Uroderma magnirostrum,SA_extant_Uroderma magnirostrum,1.227,16.85,,153,,,,,,,Frug ,t3,volant
SA,Guianas to Colombia to Peru_ N Bolivia_ Amazonian Brazil,extant,Chiroptera,Phyllostomidae,Vampyressa,bidens,Vampyressa bidens,SA_extant_Vampyressa bidens,1.064,11.6,,153,,,,,,,Frug ,t3,volant
SA,Honduras to Peru_ Bolivia_ W Brazil and Venezuela,extant,Chiroptera,Phyllostomidae,Carollia,castanea,Carollia castanea,SA_extant_Carollia castanea,1.123,13.267,,153,,,,,,,Frug ,t3,volant
SA,Oaxaca (Mexico) to Peru_ Bolivia and N Brazil_ Trindad and Tobago,extant,Chiroptera,Phyllostomidae,Vampyrodes,caraccioli,Vampyrodes caraccioli,SA_extant_Vampyrodes caraccioli,1.54,34.7,,153,,,,,,,Frug ,t3,volant
SA,Trinidad_ Peru_ Guianas_ Amazonia Brazil,extant,Chiroptera,Phyllostomidae,Choeroniscus,intermedius,Choeroniscus intermedius,SA_extant_Choeroniscus intermedius,0.766,5.833,,153,,,,,,,Frug ,t3,volant
SA,S Mexico to Bolivia and S brazil_ Trinidad and Tobago_ grenada (Lesser Antilles),extant,Chiroptera,Phyllostomidae,Artibeus,glaucus,Artibeus glaucus,SA_extant_Artibeus glaucus,1.044,11.06,,153,,,,,,,Frug ,t3,volant
SA,Lesser Antilles_ sonora and Tamaulipas (Mexico) to N Argentina_ uruguay and E Brazil_ Trindad and Tobago_ perhaps Jamaica,extant,Chiroptera,Phyllostomidae,Sturnira,lilium,Sturnira lilium,SA_extant_Sturnira lilium,1.281,19.099,,153,,,,,,,Frug ,t3,volant
SA,Surinam_ Bolivia_ S Brazil_ paraguay_ N Argentina and reprort in North America is in error,extant,Chiroptera,Phyllostomidae,Pygoderma,bilabiatum,Pygoderma bilabiatum,SA_extant_Pygoderma bilabiatum,1.267,18.5,,153,,,,,,,Frug ,t3,volant
SA,Hida_go (mexico) to S brazil_ Bolivia and Peru_ Trinidad and Tobago,extant,Chiroptera,Phyllostomidae,Chiroderma,villosum,Chiroderma villosum,SA_extant_Chiroderma villosum,1.364,23.12,,153,,,,,,,Frug ,t3,volant
SA,W Venezuela_ Colombia_ Ecuador_ peru_ Bolivia_ NW Argentina,extant,Chiroptera,Phyllostomidae,Sturnira,bogotensis,Sturnira bogotensis,SA_extant_Sturnira bogotensis,1.318,20.8,,153,,,,,,,Frug ,t3,volant
SA,Panama_ N and W Colombia_ N Venezuela,extant,Chiroptera,Phyllostomidae,Platyrrhinus,umbratus,Platyrrhinus umbratus,SA_extant_Platyrrhinus umbratus,1.389,24.5,,153,,,,,,,Frug/ginsect,t3,volant
SA,Tamaulipas_ Sonora and Tres Marias Isls (Mexico) to Guianas_ SE Brazil_ N Argentina and Peru_ Margarita Isl (Venezuela)_ Trinidad_ Grenada (Lesser Antilles)_ Jamaica_ perhaps Bahama Isls,extant,Chiroptera,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,SA_extant_Glossophaga soricina,1.002,10.04,,153,,,,,,,Frug/ginsect,t3,volant
SA,Colombia to peru_ Bolivia_ uruguay_ N Argentina and S and E Brazil_ French Guyana_ Surinam,extant,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,Platyrrhinus lineatus,SA_extant_Platyrrhinus lineatus,1.387,24.364,,153,,,,,,,Frug/ginsect,t3,volant
SA,Colombia_ Venezuela_ Guianas_ Brazil_ Ecuador_ Peru_ Bolivia_ NW Argentina,extant,Chiroptera,Phyllostomidae,Anoura,caudifera,Anoura caudifera,SA_extant_Anoura caudifera,1.027,10.65,,153,,,,,,,Frug/ginsect,t3,volant
SA,S Venezuela_ Columbia_ Surinam,extant,Chiroptera,Phyllostomidae,Platyrrhinus,aurarius,Platyrrhinus aurarius,SA_extant_Platyrrhinus aurarius,1.533,34.15,,153,,,,,,,Frug/ginsect,t3,volant
SA,Colombia to Peru_ Bolivia and NW Brazil,extant,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,Platyrrhinus infuscus,SA_extant_Platyrrhinus infuscus,1.701,50.2,,153,,,,,,,Frug/ginsect,same as congeners,volant
SA,Peru_ Bolivia_ SE Brazil_ French Guiana and Ecuador to Tamaulipas and Sinaloa (Mexico)_ Trinidad_ Grenada (Lesser Antilles),extant,Chiroptera,Phyllostomidae,Anoura,geoffroyi,Anoura geoffroyi,SA_extant_Anoura geoffroyi,1.167,14.7,,153,,,,,,,Frug/ginsect,t3,volant
SA,Bolivia_ E Peru_ Ecuador and Colombia to Guianas and E brazil,extant,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,Phyllostomus elongatus,SA_extant_Phyllostomus elongatus,1.607,40.425,,153,,,,,,,Frug/ginsect,t3,volant
SA,Oazaca and veracruz (mexico) to Peru_ Bolivia and Amazonia Brazil_ Trinidad. A paraguay record is error,extant,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,Platyrrhinus helleri,SA_extant_Platyrrhinus helleri,1.13,13.5,,153,,,,,,,Frug/ginsect,t3,volant
SA,Panama to Peru and Bolivia,extant,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,Platyrrhinus dorsalis,SA_extant_Platyrrhinus dorsalis,1.415,26,,153,,,,,,,Frug/ginsect,t3,volant
SA,N Brazil_ Colombia to Guianas_ Ecuador_ Peru Bolivia,extant,Chiroptera,Phyllostomidae,Platyrrhinus,brachycephalus,Platyrrhinus brachycephalus,SA_extant_Platyrrhinus brachycephalus,1.149,14.1,,153,,,,,,,Frug/ginsect,t3,volant
SA,N Ecuador_ Colombia_ Venezuela (Including Margarita Isl)_ N Brazil_ Guyana_ Trindad and Tobago_ Grenada_ St Vincent_ Curacao_ Bonaire and Aruba (Lesser Antilles),extant,Chiroptera,Phyllostomidae,Glossophaga,longirostris,Glossophaga longirostris,SA_extant_Glossophaga longirostris,1.093,12.394,,153,,,,,,,Frug/ginsect,t3,volant
SA,Sinaloa (Mexico) to Panama_ SE Colombia_ E Ecuador_ E Peru_ NW Brazil,extant,Chiroptera,Phyllostomidae,Glossophaga,commissarisi,Glossophaga commissarisi,SA_extant_Glossophaga commissarisi,0.949,8.9,,153,,,,,,,Frug/ginsect,t3,volant
SA,Costa Rica to Venezuela_ peru and Bolivia,extant,Chiroptera,Phyllostomidae,Platyrrhinus,vittatus,Platyrrhinus vittatus,SA_extant_Platyrrhinus vittatus,1.617,41.4,,153,,,,,,,Frug/ginsect,t3,volant
SA,Guianas_ SE Colombia,extant,Chiroptera,Phyllostomidae,Phyllostomus,latifolius,Phyllostomus latifolius,SA_extant_Phyllostomus latifolius,2.127,134,,60,,,,,,,Frug/ginsect,t3,volant
SA,Tres Marias Isls_ Jalisco_ Veracruz and Chiapas (mexico)_ Belize_ Honduras_ Coasta Rica,extant,Chiroptera,Vespertilionidae,Antrozous,dubiaquercus,Antrozous dubiaquercus,SA_extant_Antrozous dubiaquercus,1.36,22.925,,153,,,,,,,Ginsect ,t3,volant
SA,Surinam_ Venezula_ Columbia_ Trinidad and Tobago_ Curacoa and Bonaire (Netherlands Antilles),extant,Chiroptera,Natalidae,Natalus,tumidirostris,Natalus tumidirostris,SA_extant_Natalus tumidirostris,0.756,5.7,,153,,,,,,,Ginsect ,t3,volant
SA,S Texas_ S arizona (USA) and Baja California (Mexico) to NW Peru and N Venezuela_ aruba_ Curacao and Bonaire (netherlands Antilles)_ Trinidad_ margarita isl (Venezuela),extant,Chiroptera,Mormoopidae,Mormoops,megalophylla,Mormoops megalophylla,SA_extant_Mormoops megalophylla,1.203,15.955,,153,,,,,,,Ginsect ,t3,volant
SA,S Mexico to Colombia_ Guianas_ SE Brazil,extant,Chiroptera,Phyllostomidae,Mimon,bennettii,Mimon bennettii,SA_extant_Mimon bennettii,1.401,25.2,,249,,,,,,,ginsect/carn,t3,volant
SA,Chiapas and Campeche (Mexico) to Guianas_ E Brazil_ Bolivia_ Ecuador and E Peru_ Trindad,extant,Chiroptera,Phyllostomidae,Mimon,crenulatum,Mimon crenulatum,SA_extant_Mimon crenulatum,1.138,13.75,,153,,,,,,,ginsect/carn,t3,volant
SA,Tabasco (Mexico) to Peru_ Boliva_ SE Brazil and NE Argentina,extant,Chiroptera,Phyllostomidae,Macrophyllum,macrophyllum,Macrophyllum macrophyllum,SA_extant_Macrophyllum macrophyllum,0.908,8.1,,153,,,,,,,ginsect/carn,t3,volant
SA,Honduras to Guianas_ E Brazil_ Paraguay_ N Argentina and Peru_ Trinidad and Tabago_ Margarita Isl (Venezuela)_ Bolivia,extant,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus hastatus,SA_extant_Phyllostomus hastatus,1.966,92.482,,153,,,,,,,ginsect/carn,t3,volant
SA,Veracruz (Mexico) to the Guinanas_ S Brazil and N Argentina,extant,Chiroptera,Phyllostomidae,Chrotopterus,auritus,Chrotopterus auritus,SA_extant_Chrotopterus auritus,1.891,77.863,,153,,,,,,,Ginsect/frug ,t3,volant
SA,Coasta Rica to Peru and French Guinana,extant,Chiroptera,Phyllostomidae,Micronycteris,daviesi,Micronycteris daviesi,SA_extant_Micronycteris daviesi,1.262,18.3,,153,,,,,,,ginsect/frug ,t3,volant
SA,E Panama_ Colombia_ Venezuela_ Guianas_ Amazonian Brazil_ Peru_ Bolivia,extant,Chiroptera,Phyllostomidae,Lonchophylla,thomasi,Lonchophylla thomasi,SA_extant_Lonchophylla thomasi,0.836,6.85,,153,,,,,,,Ginsect/frug ,t3,volant
SA,Belize to N Colombia_ Venezuela_ Guianas_ Amazonian Brazil and Peru_ Trinidad,extant,Chiroptera,Phyllostomidae,Micronycteris,nicefori,Micronycteris nicefori,SA_extant_Micronycteris nicefori,0.915,8.225,,153,,,,,,,ginsect/frug ,t3,volant
SA,S Mexico to Venezuela_ NE Peru_ NE Brazil,extant,Chiroptera,Phyllostomidae,Micronycteris,schmidtorum,Micronycteris schmidtorum,SA_extant_Micronycteris schmidtorum,0.877,7.533,,153,,,,,,,ginsect/frug ,t3,volant
SA,Venezuela_ Colombia,extant,Chiroptera,Phyllostomidae,Lonchorhina,orinocensis,Lonchorhina orinocensis,SA_extant_Lonchorhina orinocensis,0.944,8.8,,153,,,,,,,Ginsect/frug ,t3,volant
SA,Peru and SE Brazil to Nayarit and Veracruz (Mexico)_ Trinidad,extant,Chiroptera,Phyllostomidae,Micronycteris,sylvestris,Micronycteris sylvestris,SA_extant_Micronycteris sylvestris,0.944,8.8,,153,,,,,,,ginsect/frug ,t3,volant
SA,Tamaulipas and Jalisco (Mexico) to Peru_ Bolivia and Brazil_ Trinidad and Tobago_ margarita Isl (Venezuela)_ Grenada,extant,Chiroptera,Phyllostomidae,Micronycteris,megalotis,Micronycteris megalotis,SA_extant_Micronycteris megalotis,0.801,6.325,,153,,,,,,,ginsect/frug ,t3,volant
SA,Ecuador_ Peru_ S Colombia,extant,Chiroptera,Phyllostomidae,Lonchophylla,handleyi,Lonchophylla handleyi,SA_extant_Lonchophylla handleyi,1.267,18.5,,248,,,,,,,Ginsect/frug ,t3,volant
SA,Honduras to French Guiana_ Trinidad_ Amazonian Brazil_ Peru and Ecuador,extant,Chiroptera,Phyllostomidae,Micronycteris,hirsuta,Micronycteris hirsuta,SA_extant_Micronycteris hirsuta,1.094,12.42,,153,,,,,,,ginsect/frug ,t3,volant
SA,Costa Rica to Ecuador_ E brazil_ perhaps Peru and Bolivia,extant,Chiroptera,Phyllostomidae,Lonchophylla,mordax,Lonchophylla mordax,SA_extant_Lonchophylla mordax,1.029,10.7,,153,,,,,,,Ginsect/frug ,t3,volant
SA,E Colombia to French Guiana,extant,Chiroptera,Phyllostomidae,Lonchorhina,marinkellei,Lonchorhina marinkellei,SA_extant_Lonchorhina marinkellei,1.23,17,,153,,,,,,,Ginsect/frug ,t3,volant
SA,Oaxaca (Mexico) to French Guiana and Brazil_ Trindad,extant,Chiroptera,Phyllostomidae,Micronycteris,brachyotis,Micronycteris brachyotis,SA_extant_Micronycteris brachyotis,1.021,10.5,,153,,,,,,,ginsect/frug ,t3,volant
SA,Oxaca (Mexico) to SE Brazil_ Peru and Ecuador_ Trindad_ perhaps New Providence Isl (Bahama Isls),extant,Chiroptera,Phyllostomidae,Lonchorhina,aurita,Lonchorhina aurita,SA_extant_Lonchorhina aurita,1.196,15.7,,153,,,,,,,Ginsect/frug ,t3,volant
SA,Nicaragua to S Brazil_ Peru_ Guianas_ trinidad_ Boliva,extant,Chiroptera,Phyllostomidae,Micronycteris,minuta,Micronycteris minuta,SA_extant_Micronycteris minuta,0.813,6.5,,153,,,,,,,ginsect/frug ,t3,volant
SA,Nicaragua to Venezuela and Ecuador,extant,Chiroptera,Phyllostomidae,Lonchophylla,robusta,Lonchophylla robusta,SA_extant_Lonchophylla robusta,1.114,13,,153,,,,,,,Ginsect/frug ,t3,volant
SA,sinaloa (Mexico) to Guianas_ s Brazil_ N Argentina_ and Peru_ Trinidad_ Greater and Lesser Antilles_ s Bahamas,extant,Chiroptera,Noctilionidae,Noctilio,leporinus,Noctilio leporinus,SA_extant_Noctilio leporinus,1.78,60.255,,153,,,,,,,piscivore/invert,t3,volant
SA,S Mexico to Guianas_ E Brazil_ N Argentina and Peru,extant,Chiroptera,Noctilionidae,Noctilio,albiventris,Noctilio albiventris,SA_extant_Noctilio albiventris,1.489,30.848,,153,,,,,,,piscivore/invert,t3,volant
SA,W peru,extant,Chiroptera,Vespertilionidae,Tomopeas,ravus,Tomopeas ravus,SA_extant_Tomopeas ravus,-999,-999,,-999,,,,,,,Ainsect,same as family,
SA,Chile_ Argentina_ Uruguay_ W Boliva_ S Peru_ Ecuador_ Colombia_ Venezula perhaps N Peru and S Brazil,extant,Chiroptera,Vespertilionidae,Histiotus,montanus,Histiotus montanus,SA_extant_Histiotus montanus,-999,-999,,-999,,,,,,,Ainsect,t3,
SA,SE Brazil_ Uruguay,extant,Chiroptera,Vespertilionidae,Histiotus,alienus,Histiotus alienus,SA_extant_Histiotus alienus,-999,-999,,-999,,,,,,,Ainsect,t3,
SA,Peru_ N Chile,extant,Chiroptera,Molossidae,Mormopterus,kalinowskii,Mormopterus kalinowskii,SA_extant_Mormopterus kalinowskii,-999,-999,,-999,,,,,,,Ainsect,t3,
SA,S Peru_ N Chile,extant,Chiroptera,Vespertilionidae,Myotis,atacamensis,Myotis atacamensis,SA_extant_Myotis atacamensis,-999,-999,,-999,,,,,,,Ainsect,t3,
SA,NW Peru_ W Ecuador_ Puna Isl (Ecuador),extant,Chiroptera,Vespertilionidae,Eptesicus,innoxius,Eptesicus innoxius,SA_extant_Eptesicus innoxius,-999,-999,,-999,,,,,,,Ainsect,t3,
SA,SW Argentina,extant,Chiroptera,Vespertilionidae,Myotis,aelleni,Myotis aelleni,SA_extant_Myotis aelleni,-999,-999,,-999,,,,,,,Ainsect,t3,
SA,Peru,extant,Chiroptera,Molossidae,Mormopterus,phrudus,Mormopterus phrudus,SA_extant_Mormopterus phrudus,-999,-999,,-999,,,,,,,Ainsect,t3,
SA,Guyana_ Surinam,extant,Chiroptera,Molossidae,Eumops,maurus,Eumops maurus,SA_extant_Eumops maurus,-999,-999,,-999,,,,,,,Ainsect,t3,
SA,Ecuador,extant,Chiroptera,Molossidae,Molossops,aequatorianus,Molossops aequatorianus,SA_extant_Molossops aequatorianus,-999,-999,,-999,,,,,,,Ainsect,t3,
SA,Brazil_ Franch Guinana_ Panama,extant,Chiroptera,Vespertilionidae,Lasiurus,egregius,Lasiurus egregius,SA_extant_Lasiurus egregius,-999,-999,,-999,,,,,,,Ainsect,t3,
SA,W Columbia_ W Ecador,extant,Chiroptera,Phyllostomidae,Rhinophylla,alethina,Rhinophylla alethina,SA_extant_Rhinophylla alethina,-999,-999,,-999,,,,,,,Frug ,t3,
SA,Peru,extant,Chiroptera,Phyllostomidae,Platalina,genovensium,Platalina genovensium,SA_extant_Platalina genovensium,-999,-999,,-999,,,,,,,Frug ,t3,
SA,Colombia_ Ecuador_ Peru_ Bolivia,extant,Chiroptera,Phyllostomidae,Sturnira,magna,Sturnira magna,SA_extant_Sturnira magna,-999,-999,,-999,,,,,,,Frug ,t3,
SA,Peru_ Ecuador_ SE Colombia_ Amazonia Brazil,extant,Chiroptera,Phyllostomidae,Rhinophylla,fischerae,Rhinophylla fischerae,SA_extant_Rhinophylla fischerae,-999,-999,,-999,,,,,,,Frug ,t3,
SA,S Peru,extant,Chiroptera,Phyllostomidae,Sturnira,nana,Sturnira nana,SA_extant_Sturnira nana,-999,-999,,-999,,,,,,,Frug ,t3,
SA,Ecuador_ Peru,extant,Chiroptera,Phyllostomidae,Artibeus,fraterculus,Artibeus fraterculus,SA_extant_Artibeus fraterculus,-999,-999,,-999,,,,,,,Frug ,t3,
SA,Costa Rica to Ecuador and NW Peru,extant,Chiroptera,Phyllostomidae,Sturnira,luisi,Sturnira luisi,SA_extant_Sturnira luisi,-999,-999,,-999,,,,,,,Frug ,t3,
